Component_0,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,type,image_path
-0.602183120646784,-0.16565097508922016,0.22249441713946846,0.01590169716668196,-0.23912246506793086,-0.5006848174045182,0.007684287278842349,-0.009407234939341678,0.021896619728849005,-0.03905548962915463,-0.013889959748153729,0.006899968005569765,0.06380351225357302,0.0343456445399165,-0.01600112064781831,0.03020739545587607,0.010507614098625157,0.003256928612859479,-0.029435994755125983,0.025584163810028267,0.0028372634270196757,1.0667795136761195e-05,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/239_01.bmp
0.42541934488435984,0.25592217728384026,0.6323894619304508,-0.1014648153381595,-0.06214805043370675,0.12005485649504584,-0.06655678743572345,0.16359497510828913,0.07430871054690502,0.028571442653056296,-0.14244882396488065,0.01184505183445435,-0.09572795690740045,0.03338046426494372,0.048817936710603374,-0.01694406016724794,-0.04058564359689309,0.03619781149573717,-0.03502418663063392,0.006852470423015188,-0.003289223345028755,6.726237310359366e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/224_02.bmp
0.6154859247679069,0.28039238205613054,0.22398066621619078,-0.04884599503299428,-0.03898355809083257,-0.38793218010032215,-0.19257170792517933,0.06721180053884819,-0.07448207687936807,0.32543666258207393,0.10725256784096888,0.12888213173108673,0.0019613241823150896,0.0013939315134397926,0.005909952573049553,0.028837470224374315,0.031849240186969774,0.02668239447453998,0.024355353793729197,0.0026594468585209924,-0.00927630196553404,-8.368091879543247e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/120_01.bmp
0.24784554216775825,-0.006579408356298605,-0.04656326813055028,0.07070949357053033,0.02709534143137698,-0.034370156012511165,0.10488696143882681,-0.11782428773824294,0.11831657334465555,0.03570741079745392,0.03500473615365627,-0.04035026257503097,-0.07125735260474036,0.03420862863390285,-0.011569291765829746,-0.03841707437901488,-0.06220114118100742,-0.03241191687614357,0.04050620442208937,0.00073469941150775,-0.007814424903721891,-5.845530674633867e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/050_01.bmp
-0.22221800338566466,-0.26148416404512037,0.5756319962639276,0.00017087174773457146,0.025781052271305345,-0.12323807627126268,0.04645944411496774,-0.09609635560739554,-0.027220500912511585,-0.08985405415464641,-0.040896088893329366,-0.029065528383262675,-0.011160483262404966,-0.008166130733458949,0.014971177678406587,0.037041512618991454,-0.02065165128934287,0.02261790987667611,-0.03739202592131381,0.0023156879150321033,0.0014723939036035557,-1.5281744674415075e-07,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/185_03.bmp
0.3449789244867004,1.1299674850057106,0.5304069133839732,0.0627506528574182,0.0813350687704045,-0.28385457378681767,-0.29414973658226606,-0.04815846430307008,0.07830376253858302,0.10505303671161081,-0.20351236406887946,0.002301368423734416,0.24535866303447817,0.0691413704510462,0.0112353533025038,-0.07016089384296492,0.09495793281651586,-0.09189202566454081,0.018504848984472824,0.013212115759491942,0.00786853389124393,-5.250750289943761e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/260_02.bmp
0.23306252411072342,0.17334410888456395,0.2943261905685686,-0.20269184733745801,0.03902182162060661,-0.11684595693202487,0.11048910777464614,0.023244390499143883,-0.06512888079299098,0.061499069563542584,-0.06129523905435702,-0.11392691392647256,-0.03680481847843267,-0.010317822695619802,-0.0525310429435285,0.029865149156649944,0.021522107483523276,0.00859314483587886,-0.017448207312012017,-0.014628798521803623,0.006577531789037927,-6.812923814553425e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/162_01.bmp
-0.1991083097713744,1.4157791065416838,-0.14619723983974645,0.34396097945354615,-0.025722065257935568,0.13248856842899945,-0.26540794180032606,0.01086024636213651,-0.2993092237536431,-0.1736050214434617,0.1867955660759439,-0.2301267039354408,0.005600753221075319,-0.08032283364702696,0.040096217977926084,0.05655525030152187,-0.017626669692797782,-0.050795878364659056,-0.03581297007772506,-0.006364397144494519,0.0004549081357922063,9.978411980240334e-07,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/269_02.bmp
-0.27446919353587074,-0.44933574740179116,-0.30794735626272846,0.0696477572396456,-0.07716025143451444,-0.08935348404346692,-0.09887141627313702,-0.02257897159692924,-0.02794258351163969,-0.025286993875386313,0.05470137981352816,0.002651812592209172,-0.002602916263617433,0.02913710000955816,0.02726993330863917,0.014898546979279762,-0.00929239190331066,0.0022002398133083557,0.01585251022176931,0.01974838744088986,-0.011678856970313761,-9.182526484988729e-07,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/025_12.bmp
-0.14928842271409765,0.17372351137567899,-0.10384449250055051,-0.15898151668036495,-0.2576656346939266,-0.4696027975835473,0.350554785012944,-0.009481232864697401,-0.02551529705591727,0.05167761042847487,0.023873852943296907,-0.00923791824052329,0.0629698994746822,-0.04858496692373592,-0.020621613362595007,0.025802893090948995,0.021853515944105138,0.049809742453363656,0.029691437565379303,0.0024443008282785477,0.005120076364458338,7.957512540347156e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/137_01.bmp
0.8627032729636953,0.30921992621748867,-0.13239912640775114,0.13524442521749835,0.44156892494346583,-0.03850021089875325,-0.22377468598877326,0.14847159832171017,-0.1269048518291726,0.05629063625922736,-0.1689724168170045,0.2673764432655964,0.009769138764316138,-0.12973713676340082,-6.672277692542139e-05,-0.008570179785634523,0.02784495176958433,-0.03143445982582769,-0.011967597711892214,-0.029614356162722587,-0.03225131816170791,6.078420738749848e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/261_06.bmp
1.1060176470008203,-0.011016549486402117,0.686680106255901,-0.0779655995414391,-0.17928035184922048,-0.042711264397039456,0.0947677649078398,-0.1040460102204761,0.014961047212508826,0.06742558872205166,-0.004476172783913744,-0.040940885039970676,-0.022935539902200264,-0.04430188002201993,0.02530191993573998,0.014412600500033275,0.013831329172970188,0.011358605467729188,-0.024671613596781772,0.0030350354708868627,0.004521742869644745,9.130465540567166e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/124_04.bmp
-0.29273901310988587,1.2350415195509863,-0.4188688371483961,0.20124282752982708,-0.03963759641932085,-0.07182936987615092,0.5130898918872252,-0.25394929196318006,-0.3702672803348198,-0.16287569075052505,-0.00416314067479367,0.04292242512353836,-0.12330910492431614,0.15524868309043022,0.16587544907962634,-0.135154446850402,0.07030777669670374,0.007680781111748252,0.010385020436789913,-0.0363084128378519,0.008988686533767621,-8.535361253369494e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/264_08.bmp
0.23851979960838784,-0.09617870304319079,-0.20328591306257027,-0.14279279762845676,-0.14414500871847918,0.07946494925259967,-0.1007984321230764,-0.09303823262911237,-0.04848308049821974,0.05791423848137906,-0.03356705952264627,0.04210141135806374,-0.0712276120020024,0.002735698545945696,-0.024241327247512906,0.027685823840246364,-0.0027179727751367477,0.0031412762861763054,-0.014625750295517628,-0.003587732629711584,0.006552762407767464,3.3117158209683753e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/167_02.bmp
-0.17411483806107314,0.40004994945367844,-0.44113103465350234,-0.04688835496151909,-0.2639887023116706,-0.17085056543917537,-0.15838787673814267,0.0912117059824942,0.019613920364036933,0.1146636449904857,-0.09267004176937968,-0.07808139137946593,-0.06855569510123795,0.048319376584744105,-0.11444044615394261,-0.004974267868321902,0.04672980209887262,0.005008374346980232,-0.057033013640625886,0.002650508412118054,-0.015668500327149757,1.2403344265345362e-05,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/259_03.bmp
-0.6085490828932256,-0.10785224480523271,-0.26116359197603345,0.05254937371925261,0.1613319400272365,0.08550089395268318,0.17231201143182193,-0.09992747900372706,-0.04178776284731477,0.015933017966005186,-0.05900244060553565,-0.010830331763949746,-0.02907708119662177,-0.020233284876843016,0.03521309174829135,-0.03591160178994645,-0.0021159123124594504,-0.01203252921172051,0.006755747821711667,0.01197742317663089,0.0007653453472355289,2.886237532124213e-05,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/052_01.bmp
-0.1109188812341028,-0.37309410520974706,-0.33939596297319635,0.01386037010422875,-0.06920033510535957,-0.13285587501284543,-0.056635804196296505,0.015372835206398787,0.03285702267853227,-0.027350848718223436,0.07034493262910141,-0.022485047763639163,0.008926395012283638,0.010377308176577107,0.0368237164868777,-0.0065840674335897525,0.02398979937165457,0.008848929649900465,0.0033025709745868738,0.019788572572949404,-0.010571656679919786,-5.493306896908644e-07,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/025_04.bmp
-0.6668547249374283,0.0043263371189433695,0.08086949639455139,-0.0004942172540292768,-0.10788962597291647,-0.22165452690221027,-0.06388908683096439,0.029013933555881402,0.02073373456280129,0.020221829423166013,-0.041060138822527806,-0.04455177831647397,0.008723248242969134,0.009090093235805691,-0.028698267694039107,0.00036018971931933095,0.00208149347497436,-0.012944090721378322,0.001825403182432539,0.011057436512723473,-0.0033810038846638166,4.406373456566795e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/243_02.bmp
-0.6818698977459332,0.8033515188406631,0.1510122075908842,0.30010978165528657,-0.3820333199517777,0.11046297788687057,0.2900145313814365,0.2226225254947097,0.13646363176421492,-0.15236784390211852,0.06020400400637888,0.07750045534400347,0.03253971169839372,-0.09543333895708875,-0.02259489748879448,0.03087694285578336,-0.041119568438186586,0.030808515915189433,-0.007408760358493445,0.0025702827566034237,0.002810549022428332,-2.3011163634783953e-05,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/246_02.bmp
-0.07440205740383436,-0.3669548463057148,-0.026335333087455736,0.09375422513439863,-0.0737383554134024,0.1549463321371219,-0.11656740536367192,-0.03362857551003215,-0.06416245484371251,0.0802000306973196,-0.07770364629316923,0.04205927361922094,-0.06522089599431793,-0.00017684723125334904,-0.027350958567069317,0.014202633046798484,0.0005869137392924372,0.006068306491369632,-0.019281871639166125,-0.0007093346938596985,0.006501983232407058,6.851376507392316e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/167_04.bmp
-0.6478568285845498,-0.2523773135830742,-0.23085362003935114,0.02483062807105475,0.12435882124962772,-0.10391129644043594,0.09741733941524823,-0.00675189667389603,-0.011847721951125002,0.08464094202956708,-0.04614850462888843,-0.10655380949958634,0.02116427513164485,-0.1213250236619307,-0.03161632333327824,-0.03700891153596542,0.03472496572632148,-0.007608327390113648,-0.030573506422501,-0.012098338137807727,0.003693616102360939,5.136027199462277e-06,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/193_01.bmp
-0.2807124995918716,-0.3798536889173663,-0.04432708678416371,0.015162401587229512,-0.16825723537128034,-0.2897888435052853,-0.033266298948473175,-0.09685083126813797,-0.06946149490417912,0.009499725933735827,-0.032623509834519365,-0.03827717864108977,0.002930789038905891,-0.02836432720849199,-0.0021765198220086513,0.013224175362555808,-0.015830973480025733,0.01555455701438716,-0.007272602536062222,-0.007173805485621633,-0.0038116697581391237,5.929458920464716e-07,outlier,/content/sipakmed/im_Metaplastic/im_Metaplastic/CROPPED/205_01.bmp
