Component_0,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,type,image_path
-0.5023037651959287,-0.1450265252150109,-0.2108857365400786,-0.040322378352961624,0.23231172377150708,0.12520710879793845,0.07241115909345923,-0.08600160280149945,0.007449832920571631,-0.10868256289686941,-0.0212901387671867,-0.014430466119008683,0.02504013438971309,0.03670069397516012,-0.0044378488218655655,-0.006498460765606164,0.018805757779128802,0.006846038731614397,0.0008192153644457021,0.0034255691507900443,0.002920182990340064,-6.091118344039461e-06,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/093_19.bmp
0.21329919492709173,-0.07745913337381789,0.3648066091447977,-0.2462053076879016,-0.03463369117288506,0.19045754742109502,-0.074377943783197,0.10673287053706086,0.018185723783391897,-0.03486551821927577,-0.020339523584104863,0.05273666341206619,-0.022564970934797236,0.026961540577425877,0.007282764922017811,0.014395993749263706,0.014636021430999683,0.00373526520201193,0.0018837742941293742,0.009859480917264527,0.0018221201293100982,-2.093828533927285e-05,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/053_07.bmp
0.4701253161054099,0.31022724987289746,0.34742768151181486,0.8344120278260013,0.1634627898621808,-0.18896132929898984,-0.08010547321390424,0.06074734956950277,0.12766450019996026,0.09721682484011765,-0.09660774991520218,0.047992272277477925,-0.008722083015549989,-0.06443727490968044,-0.007051867775453809,-0.07101298944568717,0.021583535673742302,-0.0008666253131414687,-0.0064694409215448005,-0.015336251955377746,0.005616936798282345,-9.925074082975705e-06,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/062_12.bmp
0.008536990330797084,0.6953780741499376,0.5933924344674295,0.4208791418115711,-0.23039141883760852,-0.02499516068623526,-0.08317704413809245,-0.10568935174214279,0.08215115244251425,0.022242272019394112,-0.07515895007531201,-0.008153321577498422,0.03118015762596146,-0.08132869664014436,-0.015088268151765404,-0.02266478595161745,-0.02795792461730621,0.0029494792262174433,-0.01683664689971952,-0.02634902354063551,-0.002165062751546609,-1.2812679257759613e-05,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/071_05.bmp
0.9839262355891687,-0.26102833674618775,-0.1680026563376837,-0.24098779712799862,0.2828569649206798,0.011947319074721428,0.03380955125992643,0.08434381495734092,0.14467054547296393,-0.09604918051274075,0.005041015234816184,-0.06827574221388744,0.10760031872756325,0.011425144103341955,-0.0013129237824492886,0.0103354090751423,0.017368535976613194,0.0016470270602281993,0.013646468832624176,0.007628207631131523,0.004049282133811054,-1.2351374740365548e-05,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/057_10.bmp
0.29479939151313983,-0.30889910220813366,0.5987521983198354,-0.3456787682332332,0.25382494136488953,0.1402754948124216,0.10184337163299825,-0.08493686541721393,-0.11427235662825887,-0.05794687739687799,0.016244386543536785,0.06726526717869616,-0.03490019329680346,-0.00995545393642751,0.060682658162727776,-0.017801663382957383,0.005111262621400831,-0.010076534216217226,0.008186414074364932,0.0064760377647303585,0.0025193791692840767,-7.975313705798196e-07,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/048_01.bmp
-0.04306624812429072,0.5355654720380661,-0.08050448860960611,0.7490389330337608,-0.24971538067218849,0.17059823385335895,0.09251131312265508,-0.15817333172400636,0.17067944779321306,0.07995804886012067,0.032566194705381274,-0.0649529545467103,0.0327140595789466,-0.11372182616850854,0.045157903551062736,-0.0005791044358655662,-0.010510749756327918,-0.004101008592541251,-0.0052360706663237035,0.010521352512077413,0.0033195630741637396,4.185843872553098e-06,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/068_04.bmp
-0.6761553147521566,-0.2413880449134191,-0.41108192448706277,0.17438891921967392,-0.05128655546796439,-0.06646252759448594,0.061998987712392505,0.023536525545520638,-0.05524727635165313,-0.014088855833415168,-0.017872100272111408,0.019040590675483814,-0.0032637998417924126,0.023861677389264924,0.0017523298240899629,-0.01395506570138025,-0.0307337118487868,-0.006297016068882925,-0.00226469994576292,-0.004892399784521878,0.0005858798400543521,-8.896439512800988e-07,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/096_06.bmp
0.35965782231567356,0.5527976538300475,0.3373685873439169,0.01647711871451204,0.2190169780946752,0.043525876372940066,-0.17315977063751561,-0.11376936151533171,-0.03269215543041539,0.018781575483240047,-0.00983767652475136,0.09075539695813648,0.028791476747999787,-0.027405550638734795,0.017871970037266004,0.01407275506784674,-0.0434726836639354,-0.005681212622401772,0.0003703996451634876,-0.006052036646733624,0.003844068536440656,6.372425804577279e-06,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/002_04.bmp
0.26451995278016865,0.36366605865708757,-0.2543935978644628,0.17302550081732507,0.05969825283405502,0.2490889727895728,0.09169460073171525,0.030768058775518834,0.1607689863702986,0.11931245060822189,0.07999395601556354,-0.07303141394543149,0.05524586121932398,0.10575047836822951,-0.058884629101559186,0.021330353110547897,0.02165724873401795,0.012589812087182526,-0.005392881233925986,0.003229051822461764,-0.0010150871006584905,7.555568580748638e-06,outlier,/content/sample_data/sipakmed/im_Parabasal/im_Parabasal/CROPPED/072_08.bmp
