Component_0,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,type,image_path
0.241080635564884,-0.3642051007893068,0.2742408269447604,-0.2859444234464575,-0.0063831724535918484,-0.13444303126648768,0.03204757605839386,-0.038637518740271354,-0.08487572835401898,0.006183889098972141,-0.021484150646496853,0.0014610438131641584,0.05995704947004968,-0.014400002129958104,0.02589096165590837,0.05343845370062874,0.009072336671157448,0.03209110476728466,0.033053681191691386,0.01077806602808539,-0.0032772608153426035,8.019877035244686e-07,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/006_01.bmp
-0.5823779342229628,0.49980992286127524,-0.2733510718044156,0.04807453959732125,0.18759397937106215,0.339923433019062,-0.07552248331146313,-0.09287536467681215,-0.04903216148830266,0.08749664514597118,-0.026658916923568077,-0.1016784120844708,0.05208957642582457,0.08486791426011144,-0.02530752459531061,-0.005727080416812102,-0.07420752026969656,-0.022566138134020204,0.01656399563125187,-0.013015830320755848,-0.007513117756655675,-1.16786880860476e-06,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/080_01.bmp
-0.1411955032037625,-0.7692409221135267,0.31462572298246877,-0.3890671292078562,0.053215299180655005,-0.04350553839600362,-0.07762773894685956,-0.06543102822343631,0.023503194736793277,0.09378090283447162,0.04490415924190255,0.026709312853492498,-0.005054486618270415,0.047810851500664726,0.03309169525253562,0.027320787823110686,-0.031216084424062374,0.01967898620638174,0.004665352209742945,-0.011326775402716854,0.0021447004109154586,1.5033416164429188e-05,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/039_02.bmp
-0.28919147985541704,-0.4825803354030469,0.04380899727483308,0.07167871768346856,0.24544600294445507,-0.11122814400651489,-0.13581087900593675,-0.11331250287513947,-0.1622472526093519,-0.08170240669230536,-0.06674545628519782,-0.025636331888193295,-0.004037154038423754,-0.053286585132291224,0.08552257043577244,0.07550515139325915,0.026033264496454493,0.001702604390859658,0.007166376380637019,0.009498515283256613,0.00167521329857451,4.535328871108816e-06,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/086_01.bmp
-0.3154796709020959,-0.40080253566258134,0.0367726088715132,0.3820889516973202,0.511498620732631,0.0034231087067113585,-0.3636980942246378,-0.20842550473541566,-0.18799298783552962,0.20890078813647442,-0.11273970458195144,-0.04979649615518111,-0.08262245427143752,0.03756128935809676,-0.0087004795273149,-0.05903923182094953,0.013557253209521081,-0.00871902776618356,0.02088709415334065,0.016052199550783467,0.006967308707200401,-3.24044047951435e-06,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/087_01.bmp
0.30563243129667245,0.5538793602562432,-0.5715374777641058,0.3621134311367888,-0.03117174708494761,-0.16272650510706496,0.04695363657651389,-0.25702534609317085,0.06103999034400203,-0.0038954817013099933,0.1470755716556617,0.05906447392569188,0.12005147130890817,0.0013401103889985743,-0.009735769495205838,-0.03138254557190668,-0.03410478986275609,0.01603102708518062,0.009974310932344306,-0.025626594395842396,0.010031004684688727,1.1195288433308503e-05,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/024_03.bmp
-0.46902805797525743,0.25708989467146137,-0.6223189607238857,0.24736060844069122,-0.10632341038037321,-0.1912302779957152,0.09540428060324117,0.6952950814423562,-0.21517819428143847,0.20467024769059974,-0.06479086900181166,0.017559317544719802,0.05557705831156825,0.048690996327723654,0.13858345246002116,-0.12896816843869457,-0.1004417533405848,0.030672772016645023,0.012017118494871895,-0.026343311372778438,0.0069383386554517,-7.82977439067289e-06,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/028_07.bmp
-0.9162762043605819,0.14567382478631583,0.6521002759751102,-0.2190088367109484,-0.19792487297136924,0.22871383999835732,0.6117336201199066,-0.2017578941985433,-0.07207895492439134,-0.18239881097385624,0.11797101309790861,0.05193163818039626,-0.16238378970621745,0.0063587298377738915,0.007809952363621685,-0.10401919417685776,-0.0007853954850650108,-0.02653763377672532,-0.03929918381807599,0.00924884143534703,0.011209681055697208,-2.1407244368019957e-05,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/014_03.bmp
-0.4053819538938388,0.47940724796958123,-0.12656959185622893,-0.24564324384227507,0.4179968283323355,-0.14504379381221602,-0.17634786533074903,-0.335682675667557,-0.12641334282354896,0.07085517528977783,0.1241547506072248,0.12847527071978107,-0.07746412814226313,0.06692368714410812,-0.005219831266730062,0.04604624317987655,-0.03465882932568993,0.04787997550130859,0.013863419004749534,0.006654317670076318,0.0016024303788320607,9.59994696996241e-06,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/084_01.bmp
-0.05586942836129094,-0.4215777945916972,-0.1668859187298598,-0.1517706854169142,0.12694853728700162,-0.2644940252908623,0.205794865976781,0.15373889328148183,0.02237684455427554,0.03450405126654881,0.015235782392048994,-0.02132400095891832,0.06325762464426224,-0.006084048012855482,-0.07266873376421008,-0.010773739907264244,0.008159157089041247,-0.00296759196077015,0.041843775116321924,-0.009374068622478268,0.0041502458540239595,7.035145475754366e-06,outlier,/content/sample_data/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/045_07.bmp
