Component_0,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,type,image_path
0.4701253161054101,0.31022724987289524,0.347427681511817,0.834412027826003,0.1634627898621825,-0.18896132929899032,-0.08010547321390427,0.06074734956950264,0.12766450019995937,0.09721682484011666,-0.09660774991520311,0.04799227227747735,-0.008722083015549052,-0.06443727490968004,-0.007051867775456578,-0.07101298944568736,0.021583535673742583,-0.0008666253131416632,-0.006469440921543859,-0.01533625195537815,0.005616936798282833,-9.925074082470309e-06,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/062_12.bmp
-0.2872657614029065,1.0316410586481852,0.04564615497968752,0.30635751046505116,0.03812810108639062,0.1295862807569714,0.05442409427459532,-0.1394401032618434,0.1134701958271838,0.117768026552217,0.06405426918047792,-0.04184951324872769,0.0201205707495523,-0.015823476593848126,-0.012075375022616706,0.01139719092082192,-0.001397113228040922,-0.000872871676959211,-0.0016217596003073576,0.002624128680647132,-0.001256251207793206,2.8475560572382873e-05,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/036_01.bmp
0.34663881294582904,0.9367726818946985,-0.33383942546197193,0.2588941617874477,0.1692394620923535,0.007844577375586853,0.021539125230449065,-0.058519142756032386,0.09990449141193691,0.09367203816917394,0.12510092263009528,0.009045437746138358,0.03350974295557491,0.017403483653720676,-0.0011114817130646799,0.018852554113996396,-0.0027849419755840922,0.0007210755875609341,-0.0026667127614223257,-0.002943969147066568,-0.0018537120243354334,-1.602117799314604e-05,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/008_07.bmp
0.008536990330797202,0.6953780741499389,0.5933924344674291,0.4208791418115719,-0.23039141883760897,-0.02499516068623573,-0.08317704413809213,-0.10568935174214301,0.08215115244251363,0.022242272019394323,-0.07515895007531127,-0.00815332157749912,0.0311801576259618,-0.08132869664014356,-0.015088268151767673,-0.022664785951617597,-0.027957924617306108,0.002949479226217419,-0.01683664689971888,-0.026349023540635792,-0.002165062751546762,-1.281267925697775e-05,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/071_05.bmp
-0.5753713539040263,-0.10943521269999949,0.42944732330762686,-0.012921602101067332,-0.16253034897127297,0.5172587328720565,-0.14029101169808866,0.17714420502433986,0.12657102039893256,0.04387288632463548,-0.03042688952316623,-0.013555458661661402,-0.04261120958395592,0.05462977585463332,0.011836763595082138,-0.00939094214652246,-0.008003436440226408,0.019669734287050062,0.025760212963980046,-0.012809127505088419,-0.0009812836507974514,-4.2740450704255e-06,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/024_01.bmp
0.20887883032616422,-0.852078087264972,0.7614522390221704,-0.07070257687370611,0.4764347672984801,0.5838695307115285,-0.22481102794611488,-0.02739573980303235,-0.17724905772684693,0.32089229213467063,0.10096877217960047,0.2674171882988638,0.27324063783849,-0.04987037558183627,0.02415244327561291,-0.04444109473910433,-0.00036113584545899963,-0.013144899097432732,-0.0070071397434948455,-0.0010993825228963968,0.026550342211845462,8.887018116073062e-06,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/061_03.bmp
0.2675451222887705,-0.17734686917464476,-0.03624477786405718,0.21560632116237455,0.07888884564705055,0.22519727795032246,0.17196097315292558,0.04700558262652903,0.05508545098165877,0.036015394518009926,-0.002404387265138258,-0.01662327422313514,0.005743803828112345,0.002826461029926925,-0.04606905343724345,0.02627724226723906,-0.004471949381427882,-0.014491628304369187,-0.002156401527284507,0.0033374542408376217,0.001099402051247812,7.069242592513676e-06,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/072_02.bmp
-0.9622614029040594,0.1841249306306923,-0.3649419758643417,0.4963092920703942,0.025720425014035254,0.23330118128528188,-0.08793505413136338,-0.04998811867733486,0.03264966883950466,0.07520906434830921,0.11955123926158033,-0.011905031002924595,-0.03500073108807399,0.026609906258646364,-0.01006793276614647,-0.04732143611113811,-0.027639492976293523,0.005888220109162933,0.009290040452873915,-0.0019631428892280933,-0.0012549533493673528,2.038576521359953e-05,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/080_01.bmp
-0.08161632475280743,0.055690346449314775,-0.7671003941429266,-0.03614724092319239,0.06226200971771544,0.05261881398274959,0.09558089407253158,-0.12278467623856588,-0.023573479008220512,-0.040996767874033085,0.02269218448576218,-0.056472316561110916,0.0655229165347145,0.02522078053160427,0.021979139326406435,-0.011691213164732778,-0.013894891011197804,2.28881895042232e-05,-0.0020013494162583914,-0.005647966147460176,0.0019872334398747036,1.611405474052139e-05,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/075_08.bmp
-0.6761553147521553,-0.24138804491341925,-0.4110819244870637,0.17438891921967264,-0.051286555467964144,-0.06646252759448608,0.06199898771239207,0.023536525545520087,-0.055247276351653475,-0.014088855833415412,-0.01787210027211132,0.01904059067548382,-0.0032637998417922582,0.02386167738926503,0.0017523298240905607,-0.013955065701380253,-0.030733711848786767,-0.00629701606888226,-0.002264699945762752,-0.0048923997845219825,0.0005858798400540604,-8.89643951246413e-07,outlier,/content/sipakmed/im_Parabasal/im_Parabasal/CROPPED/096_06.bmp
